,TF,Bigram TF,No. of Stop_words,Out of Context,"Arts, Culture, Entertainment, Sports",Conspiracy,Business and Industrial,"economy, business and finance",Religion and belief,"Law, Government and Politics",Education,Technology and Computing,Science,Sixltr,conj,interrog,number,negemo,social,certain,percept,focuspast,focuspresent,time,ORG,PERSON,GPE
521,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
522,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
523,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
524,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
525,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
526,1.0,0,0.29411764705882354,4.0,0.08532000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09011,0.0,38.46,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,1.0,0.0,0.0
527,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
528,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
529,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
530,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
531,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
532,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
533,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
534,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
535,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
536,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
537,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
538,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
539,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
540,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
541,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
542,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
543,0.0,0,0.2,9.0,0.0,0.0,0.0,0.5071,0.0,0.0,0.0,0.5071,0.4508,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
544,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
545,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
546,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
547,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
548,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
549,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
550,0.0,0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0
551,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
552,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
553,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
554,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
555,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
556,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
557,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
558,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
559,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
560,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
561,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
562,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
563,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
564,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
565,0.0,0,0.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,2.0,0.0,0.0
566,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
578,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
580,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
582,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
583,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
584,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
585,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
586,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
587,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
588,0.0,0,0.3636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
589,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
590,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
591,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
592,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
593,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
594,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
595,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
596,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
597,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
598,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
599,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
600,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
601,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
602,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
603,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
604,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
605,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
606,0.0,0,0.2307692307692308,20.0,0.0,0.0,0.0,0.7235,0.0,0.0,0.0,0.7235,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.0,0.0,0.0
607,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
608,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
609,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
610,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
611,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
612,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
613,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
614,1.0,0,0.4520547945205479,212.0,0.0,0.0,0.0,0.5534,0.6984,0.4820777777777778,0.0,0.0,0.0,20.29,7.25,2.9,1.45,1.45,17.39,0.0,0.0,5.8,4.35,4.35,2.0,1.0,3.0
615,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
616,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
617,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
618,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
619,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
620,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
621,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
622,5.0,0,0.4230769230769231,319.0,0.0,0.0,0.0,0.0,0.0,0.4462,0.0,0.0,0.0,15.22,5.43,1.09,3.26,2.17,14.13,0.0,2.17,3.26,4.35,5.43,3.0,0.0,1.0
623,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
624,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
625,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
626,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
627,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
628,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
629,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
630,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
631,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
632,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
633,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
634,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
635,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
636,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
637,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
638,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
639,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
640,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
641,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
642,12.0,1,0.3944954128440367,2313.0,0.0,0.0,0.0,0.0,0.0,0.4821166666666666,0.0,0.0,0.0,24.49,6.63,1.02,0.0,0.0,14.8,1.02,4.08,4.08,6.12,3.57,4.0,3.0,3.0
